loan_id, customer_id, disbursed_date, purpose         , amount_pkr, term_months, interest_rate_pct, inflow_to_loan_ratio, defaulted
L504522, C101867    , 18/02/2025    , nano_loan       , 14609.0   ,           6, 24.2             ,                 0.44, False
L504523, C100265    , 2025-05-03    , emergency       , 26928.0   ,           3, 22.2             ,                 1.98, False
L504524, C107407    , 05/01/2025    , merchant_advance, 290195.0  ,          12, 35.3             ,                25.23, False
L504525, C111695    , 2024-12-27    , nano_loan       , 21876.0   ,           1, 26.2%            ,                 0.93, False
L504526, C104730    , 2025-05-05    , nano_loan       , 10116.0   ,           3, 34.4             ,                 0.3 , False
L504527, C107860    , 2025-01-05    , nano_loan       , 8982.0    ,           3, 20.2             ,                 0.06, False
L504528, C107695    , 2024-07-25    , merchant_advance, 303346.0  ,           3, 33.9             ,                 3.32, True
L504529, C107945    , 2024-07-23    , nano_loan       , 4937.0    ,           1, 18.6             ,                 0.28, False
L504530, C111596    , 2025-01-29    , nano_loan       , 11756.0   ,           1, 23.4             ,                 0.3 , False
L504531, C107698    , 2024-08-03    , device_finance  , 87743.0   ,           6, 20.0             ,                 4.74, False
L504532, C105792    , 2024-10-30    , merchant_advance, 288988.0  ,           3, 20.0             ,                 6.95, True
L504533, C106247    , 2024-10-13    , nano_loan       , 17701.0   ,           3, 34.4             ,                 0.42, False
L504534, C112722    , 2024-11-12    , nano_loan       , 16334.0   ,           1, 22.9             ,                 0.57, False
L504535, C106388    , 2024-07-14    , merchant_advance, 241950.0  ,           6, 23.2             ,                 4.19, False
L504536, C112068    , 2025-01-24    , emergency       , 28372.0   ,          12, 32.2             ,                 0.96, False
L504537, C109048    , 2025-03-10    , merchant_advance, 148670.0  ,           1, 19.3             ,                 9.47, False
L504538, C100714    , 2024-07-28    , nano_loan       , 8384.0    ,           1, 32.9             ,                 0.37, False
L504539, C105134    , 28/04/2025    , device_finance  , 68764.0   ,           1, 23.7             ,                 3.27, False
L504540, C103590    , 2025-02-19    , merchant_advance, 326332.0  ,           1, 22.1             ,                28.13, True
L504541, C102377    , 01/09/2024    , nano_loan       , 7766.0    ,           3, 31.6%            ,                 0.25, False
L504542, C103753    , 2025-03-02    , device_finance  , 21263.0   ,           1, 29.6             ,                 0.43, False
L504543, C113481    , 2025-04-18    , nano_loan       , 24652.0   ,           1, 25.7%            ,                 0.57, False
L504544, C112569    , 2024-09-18    , merchant_advance, 51499.0   ,           6, 28.0             ,                 1.25, False
L504545, C113922    , 2024-08-04    , nano_loan       , 15645.0   ,           1, 19.6             ,                 0.34, False
L504546, C104517    , 2025-01-09    , device_finance  , 20175.0   ,          12, 33.3             ,                 0.42, False
L504547, C102996    , 2024-11-14    , merchant_advance, 230956.0  ,          12, 21.9             ,                 4.42, False
L504548, C105342    , 2025-04-30    , device_finance  , 104629.0  ,           1, 24.4             ,                 3.85, False
L504549, C110531    , 2024-09-09    , nano_loan       , 16347.0   ,           1, 30.1%            ,                 0.65, False
L504550, C101796    , 2024-08-16    , nano_loan       , 7690.0    ,           3, 28.4%            ,                 0.13, False
L504551, C102782    , 2024-08-17    , merchant_advance, 45335.0   ,           3, 34.6             ,                 2.73, True
L504552, C102174    , 2024-12-15    , nano_loan       , 12266.0   ,           1, 30.6             ,                 0.82, False
L504553, C108567    , 07/12/2024    , nano_loan       , 23355.0   ,           3, 25.2%            ,                 0.31, False
L504554, C113967    , 2024-12-02    , merchant_advance, 150062.0  ,           1, 24.4%            ,                 2.63, False
L504555, C105716    , 2024-12-02    , emergency       , 19715.0   ,          12, 25.6             ,                 0.19, False
L504556, C102108    , 2024-12-08    , device_finance  , 48908.0   ,           6, 27.1             ,                 2.55, True
L504557, C107095    , 2024-11-08    , nano_loan       , 12455.0   ,           1, 32.0%            ,                 0.46, False
L504558, C113026    , 2024-07-21    , nano_loan       , 9414.0    ,          12, 24.4             ,                 0.45, False
L504559, C104287    , 2025-05-09    , nano_loan       , 3064.0    ,           6, 21.3             ,                 0.25, False
L504560, C102173    , 2025-02-11    , nano_loan       , 19902.0   ,           6, 22.8%            ,                 0.53, False
L504561, C104268    , 2024-12-29    , nano_loan       , 13290.0   ,           1, 22.8             ,                 0.08, False
L504562, C107464    , 2024-07-26    , nano_loan       , 2465.0    ,           1, 30.5             ,                 0.22, False
L504563, C104323    , 2025-03-29    , device_finance  , 90028.0   ,           1, 29.9             ,                 2.31, False
L504564, C112509    , 2024-12-27    , merchant_advance, 165807.0  ,          12, 35.2             ,                 4.15, False
L504565, C109679    , 2025-05-03    , merchant_advance, 142815.0  ,           6, 29.0             ,                 2.45, False
L504566, C110222    , 2025-02-06    , device_finance  , 116613.0  ,          12, 27.8             ,                 6.37, True
L504567, C108207    , 2025-03-28    , nano_loan       , 21518.0   ,           1, 33.2             ,                 0.61, False
L504568, C104407    , 2025-01-21    , nano_loan       , 14152.0   ,           6, 29.2             ,                 0.29, False
L504569, C111794    , 2025-05-20    , nano_loan       , 6201.0    ,           1, 27.4             ,                 0.26, False
L504570, C112686    , 2024-11-26    , emergency       , 27084.0   ,           1, 24.9             ,                 0.47, False
L504571, C103222    , 2025-05-08    , nano_loan       , 2781.0    ,           3, 27.0             ,                 0.1 , False
L504572, C104573    , 2024-11-12    , nano_loan       , 12493.0   ,           6, 22.2%            ,                 0.59, False
L504573, C112775    , 2025-05-15    , nano_loan       , 23653.0   ,           1, 34.4             ,                 0.81, False
L504574, C104929    , 2025-05-13    , emergency       , 40205.0   ,          12, 29.7             ,                 2.74, False
L504575, C111722    , 2024-11-21    , emergency       , 6646.0    ,           6, 35.9             ,                 0.35, False
L504576, C111956    , 2025-02-25    , emergency       , 36912.0   ,          12, 23.0             ,                 0.75, False
L504577, C112636    , 2024-11-26    , nano_loan       , 14896.0   ,           1, 21.8             ,                 0.57, False
L504578, C106909    , 2025-02-23    , nano_loan       , 23838.0   ,          12, 22.9             ,                 1.75, False
L504579, C102681    , 2025-01-25    , nano_loan       , 4376.0    ,           1, 25.3%            ,                 0.03, False
L504580, C112599    , 2025-04-08    , nano_loan       , 16602.0   ,           3, 33.6%            ,                 0.44, False
L504581, C114866    , 2025-04-15    , nano_loan       , 21312.0   ,          12, 26.0             ,                 0.26, False
L504582, C108014    , 2025-03-14    , nano_loan       , 5790.0    ,           1, 18.5%            ,                 0.18, False
L504583, C101028    , 20/05/2025    , nano_loan       , 17904.0   ,          12, 23.1             ,                 0.53, False
L504584, C103641    , 2024-10-13    , merchant_advance, 76340.0   ,          12, 28.0             ,                 3.17, False
L504585, C108031    , 2025-05-23    , nano_loan       , 21896.0   ,           3, 19.3             ,                 1.14, False
L504586, C110636    , 2024-09-05    , merchant_advance, 306737.0  ,           1, 35.6             ,                 5.47, False
L504587, C109861    , 2025-03-28    , nano_loan       , 5261.0    ,           3, 25.9             ,                 0.11, True
L504588, C112129    , 2025-04-08    , device_finance  , 100311.0  ,           6, 28.2             ,                 7.27, True
L504589, C113457    , 2024-11-01    , nano_loan       , 21762.0   ,           3, 30.9             ,                 0.81, False
L504590, C104048    , 2025-04-14    , nano_loan       , 19746.0   ,           1, 26.5             ,                 0.27, False
L504591, C108584    , 2024-09-20    , merchant_advance, 44736.0   ,           1, 18.8             ,                 2.02, False
L504592, C106879    , 2025-03-19    , merchant_advance, 175121.0  ,           1, 25.8             ,                 9.73, False
L504593, C100559    , 2024-10-11    , device_finance  , 73480.0   ,           3, 30.3%            ,                 1.11, False
L504594, C113246    , 2025-05-12    , emergency       , 17587.0   ,           1, 31.5             ,                 0.95, False
L504595, C109551    , 2024-08-22    , merchant_advance, 227770.0  ,           3, 23.9             ,                12.94, True
L504596, C114217    , 2024-08-21    , nano_loan       , 3737.0    ,           1, 27.9             ,                 0.08, False
L504597, C106448    , 2025-02-18    , nano_loan       , 6854.0    ,           3, 23.0             ,                 0.42, False
L504598, C113803    , 2025-01-20    , merchant_advance, 150842.0  ,          12, 34.0%            ,                 6.08, True
L504599, C104294    , 06/04/2025    , nano_loan       , 14458.0   ,           3, 35.1%            ,                 0.26, False
L504600, C103216    , 2024-11-13    , nano_loan       , 19933.0   ,           6, 20.2             ,                 1.15, False
